gun,state,year,count_guns,latitude,longitude,n_killed,n_injured,fip,state_abbr,population,count_total_guns,gun_percentage,total_guns_per_1M
25 Auto,New Jersey,2015,15,40.445640000000004,-74.26685333333333,0,1,34,NJ,8867949,430,3.488372093023256,48.48922789249239
32 Auto,New Jersey,2015,7,40.47375714285714,-74.25077142857143,0,0,34,NJ,8867949,430,1.627906976744186,48.48922789249239
357 Mag,New Jersey,2015,10,40.70998,-74.26979,0,0,34,NJ,8867949,430,2.3255813953488373,48.48922789249239
38 Spl,New Jersey,2015,26,40.488899999999994,-74.36898846153846,3,1,34,NJ,8867949,430,6.046511627906977,48.48922789249239
380 Auto,New Jersey,2015,28,40.657764285714286,-74.26196428571428,0,0,34,NJ,8867949,430,6.511627906976744,48.48922789249239
40 SW,New Jersey,2015,23,40.57518260869565,-74.24498695652174,1,1,34,NJ,8867949,430,5.348837209302325,48.48922789249239
410 gauge,New Jersey,2015,1,40.9274,-74.176,0,0,34,NJ,8867949,430,0.23255813953488372,48.48922789249239
44 Mag,New Jersey,2015,3,40.825500000000005,-74.26289999999999,0,0,34,NJ,8867949,430,0.6976744186046512,48.48922789249239
45 Auto,New Jersey,2015,24,40.521762499999994,-74.34633333333336,3,1,34,NJ,8867949,430,5.5813953488372094,48.48922789249239
9mm,New Jersey,2015,64,40.535728125,-74.27154531250001,0,1,34,NJ,8867949,430,14.883720930232558,48.48922789249239
Handgun,New Jersey,2015,138,40.36421956521739,-74.4826536231884,11,20,34,NJ,8867949,430,32.093023255813954,48.48922789249239
Other,New Jersey,2015,9,40.58192222222223,-74.38338888888889,1,0,34,NJ,8867949,430,2.0930232558139537,48.48922789249239
Rifle,New Jersey,2015,32,40.19063124999999,-74.57710624999996,3,1,34,NJ,8867949,430,7.441860465116279,48.48922789249239
Shotgun,New Jersey,2015,23,40.10194347826086,-74.73967391304349,1,2,34,NJ,8867949,430,5.348837209302325,48.48922789249239
12 gauge,New Jersey,2016,10,40.27044,-74.52534,0,0,34,NJ,8870827,508,1.968503937007874,57.266363102335326
20 gauge,New Jersey,2016,2,40.041799999999995,-74.65180000000001,0,0,34,NJ,8870827,508,0.3937007874015748,57.266363102335326
22 LR,New Jersey,2016,32,40.39829354838711,-74.49450322580644,2,4,34,NJ,8870827,508,6.299212598425197,57.266363102335326
25 Auto,New Jersey,2016,14,40.313335714285714,-74.44947857142857,3,2,34,NJ,8870827,508,2.7559055118110236,57.266363102335326
308 Win,New Jersey,2016,1,40.7324,-74.181,0,0,34,NJ,8870827,508,0.1968503937007874,57.266363102335326
32 Auto,New Jersey,2016,11,40.36915454545454,-74.50902727272727,0,6,34,NJ,8870827,508,2.1653543307086616,57.266363102335326
357 Mag,New Jersey,2016,14,40.23705384615384,-74.48546923076923,0,0,34,NJ,8870827,508,2.7559055118110236,57.266363102335326
38 Spl,New Jersey,2016,25,40.48795199999999,-74.34589199999999,0,7,34,NJ,8870827,508,4.921259842519685,57.266363102335326
380 Auto,New Jersey,2016,13,40.42721538461539,-74.30534615384616,0,1,34,NJ,8870827,508,2.559055118110236,57.266363102335326
40 SW,New Jersey,2016,21,40.25415238095238,-74.56351428571429,0,7,34,NJ,8870827,508,4.133858267716535,57.266363102335326
44 Mag,New Jersey,2016,1,40.7358,-74.0778,0,0,34,NJ,8870827,508,0.1968503937007874,57.266363102335326
45 Auto,New Jersey,2016,16,40.46845384615386,-74.44114615384613,0,3,34,NJ,8870827,508,3.1496062992125986,57.266363102335326
9mm,New Jersey,2016,61,40.51834833333335,-74.36709000000002,2,15,34,NJ,8870827,508,12.007874015748031,57.266363102335326
Handgun,New Jersey,2016,208,40.330302030456885,-74.53610507614216,16,56,34,NJ,8870827,508,40.94488188976378,57.266363102335326
Other,New Jersey,2016,8,40.303287499999996,-74.42525,0,0,34,NJ,8870827,508,1.5748031496062993,57.266363102335326
Rifle,New Jersey,2016,37,40.60124594594594,-74.33365405405405,0,0,34,NJ,8870827,508,7.283464566929134,57.266363102335326
Shotgun,New Jersey,2016,34,40.15496562500002,-74.57455624999999,2,4,34,NJ,8870827,508,6.692913385826771,57.266363102335326
12 gauge,New Jersey,2018,1,,,0,0,34,NJ,8886025,130,0.7692307692307693,14.629713510821768
22 LR,New Jersey,2018,2,40.5585,-74.36664999999999,0,0,34,NJ,8886025,130,1.5384615384615385,14.629713510821768
25 Auto,New Jersey,2018,4,40.78873333333333,-74.21123333333334,0,0,34,NJ,8886025,130,3.076923076923077,14.629713510821768
32 Auto,New Jersey,2018,1,39.7064,-74.9507,0,0,34,NJ,8886025,130,0.7692307692307693,14.629713510821768
357 Mag,New Jersey,2018,2,40.9079,-74.1574,0,0,34,NJ,8886025,130,1.5384615384615385,14.629713510821768
38 Spl,New Jersey,2018,8,40.051116666666665,-74.53091666666667,1,0,34,NJ,8886025,130,6.153846153846154,14.629713510821768
380 Auto,New Jersey,2018,1,40.016,-74.8863,0,0,34,NJ,8886025,130,0.7692307692307693,14.629713510821768
40 SW,New Jersey,2018,5,40.79234,-74.15074,0,0,34,NJ,8886025,130,3.8461538461538463,14.629713510821768
44 Mag,New Jersey,2018,1,40.9137,-74.1457,0,0,34,NJ,8886025,130,0.7692307692307693,14.629713510821768
45 Auto,New Jersey,2018,2,40.7774,-74.1847,0,0,34,NJ,8886025,130,1.5384615384615385,14.629713510821768
9mm,New Jersey,2018,9,40.211644444444445,-74.53937777777779,1,0,34,NJ,8886025,130,6.923076923076923,14.629713510821768
Handgun,New Jersey,2018,80,40.37895072463771,-74.42967826086957,1,3,34,NJ,8886025,130,61.53846153846154,14.629713510821768
Rifle,New Jersey,2018,9,40.262566666666665,-74.53917777777777,1,1,34,NJ,8886025,130,6.923076923076923,14.629713510821768
Shotgun,New Jersey,2018,5,40.2408,-74.54516666666666,0,1,34,NJ,8886025,130,3.8461538461538463,14.629713510821768
12 gauge,New Mexico,2015,2,35.0539,-106.195,2,0,35,NM,2089291,148,1.3513513513513513,70.83742762496942
20 gauge,New Mexico,2015,1,36.7103,-105.41,1,0,35,NM,2089291,148,0.6756756756756757,70.83742762496942
22 LR,New Mexico,2015,7,34.455914285714286,-106.31271428571428,2,0,35,NM,2089291,148,4.72972972972973,70.83742762496942
30-30 Win,New Mexico,2015,1,35.156,-107.839,1,0,35,NM,2089291,148,0.6756756756756757,70.83742762496942
357 Mag,New Mexico,2015,4,35.155075,-106.351,1,0,35,NM,2089291,148,2.7027027027027026,70.83742762496942
38 Spl,New Mexico,2015,3,34.74106666666666,-106.58,0,1,35,NM,2089291,148,2.027027027027027,70.83742762496942
380 Auto,New Mexico,2015,3,34.1704,-105.819,0,0,35,NM,2089291,148,2.027027027027027,70.83742762496942
40 SW,New Mexico,2015,5,34.9755,-106.7422,1,1,35,NM,2089291,148,3.3783783783783785,70.83742762496942
45 Auto,New Mexico,2015,6,34.984116666666665,-106.097,1,0,35,NM,2089291,148,4.054054054054054,70.83742762496942
9mm,New Mexico,2015,7,35.06191428571429,-106.41700000000002,0,2,35,NM,2089291,148,4.72972972972973,70.83742762496942
Handgun,New Mexico,2015,79,34.74927848101265,-105.63284810126588,6,13,35,NM,2089291,148,53.37837837837838,70.83742762496942
Other,New Mexico,2015,2,35.553349999999995,-106.133,2,0,35,NM,2089291,148,1.3513513513513513,70.83742762496942
Rifle,New Mexico,2015,20,34.557914999999994,-105.43254999999999,2,4,35,NM,2089291,148,13.513513513513514,70.83742762496942
Shotgun,New Mexico,2015,8,34.6776625,-106.539625,1,1,35,NM,2089291,148,5.405405405405405,70.83742762496942
12 gauge,New Mexico,2016,4,34.1271,-107.21100000000001,0,0,35,NM,2091630,119,3.361344537815126,56.89342761387052
22 LR,New Mexico,2016,7,33.36865714285714,-105.67157142857143,2,2,35,NM,2091630,119,5.882352941176471,56.89342761387052
30-06 Spr,New Mexico,2016,1,36.3684,-105.625,0,1,35,NM,2091630,119,0.8403361344537815,56.89342761387052
357 Mag,New Mexico,2016,4,34.182525,-106.769,0,0,35,NM,2091630,119,3.361344537815126,56.89342761387052
38 Spl,New Mexico,2016,2,35.73645,-105.94749999999999,1,1,35,NM,2091630,119,1.680672268907563,56.89342761387052
380 Auto,New Mexico,2016,4,35.91045,-107.463,3,1,35,NM,2091630,119,3.361344537815126,56.89342761387052
40 SW,New Mexico,2016,3,33.581450000000004,-106.412,2,0,35,NM,2091630,119,2.5210084033613445,56.89342761387052
44 Mag,New Mexico,2016,1,35.0803,-106.17,0,0,35,NM,2091630,119,0.8403361344537815,56.89342761387052
45 Auto,New Mexico,2016,1,32.296,-106.815,0,0,35,NM,2091630,119,0.8403361344537815,56.89342761387052
9mm,New Mexico,2016,14,35.10112307692307,-106.41707692307692,1,2,35,NM,2091630,119,11.764705882352942,56.89342761387052
Handgun,New Mexico,2016,54,34.53995882352941,-106.31437254901965,7,16,35,NM,2091630,119,45.378151260504204,56.89342761387052
Other,New Mexico,2016,6,32.77236666666666,-108.28166666666668,0,0,35,NM,2091630,119,5.042016806722689,56.89342761387052
Rifle,New Mexico,2016,12,34.10333,-105.8493,3,3,35,NM,2091630,119,10.084033613445378,56.89342761387052
Shotgun,New Mexico,2016,6,34.945433333333334,-106.20049999999999,2,2,35,NM,2091630,119,5.042016806722689,56.89342761387052
12 gauge,New Mexico,2017,1,32.0283,-106.402,0,1,35,NM,2091784,130,0.7692307692307693,62.147908197022254
20 gauge,New Mexico,2017,1,35.8145,-105.92,0,0,35,NM,2091784,130,0.7692307692307693,62.147908197022254
22 LR,New Mexico,2017,5,34.52636,-106.34259999999999,1,1,35,NM,2091784,130,3.8461538461538463,62.147908197022254
357 Mag,New Mexico,2017,2,34.4971,-105.293,0,0,35,NM,2091784,130,1.5384615384615385,62.147908197022254
38 Spl,New Mexico,2017,3,35.78053333333334,-106.22966666666667,5,1,35,NM,2091784,130,2.3076923076923075,62.147908197022254
380 Auto,New Mexico,2017,1,32.8615,-104.4,0,0,35,NM,2091784,130,0.7692307692307693,62.147908197022254
40 SW,New Mexico,2017,7,34.492514285714286,-105.95228571428571,2,2,35,NM,2091784,130,5.384615384615385,62.147908197022254
44 Mag,New Mexico,2017,1,36.9145,-105.46,0,0,35,NM,2091784,130,0.7692307692307693,62.147908197022254
45 Auto,New Mexico,2017,5,35.574619999999996,-106.2644,0,1,35,NM,2091784,130,3.8461538461538463,62.147908197022254
9mm,New Mexico,2017,14,34.651678571428576,-106.35928571428572,6,4,35,NM,2091784,130,10.76923076923077,62.147908197022254
Handgun,New Mexico,2017,55,34.6859181818182,-106.21843636363637,8,12,35,NM,2091784,130,42.30769230769231,62.147908197022254
Other,New Mexico,2017,2,36.9145,-105.46,0,0,35,NM,2091784,130,1.5384615384615385,62.147908197022254
Rifle,New Mexico,2017,20,35.28676,-106.1951,7,2,35,NM,2091784,130,15.384615384615385,62.147908197022254
Shotgun,New Mexico,2017,13,35.288907692307696,-106.11407692307692,2,6,35,NM,2091784,130,10.0,62.147908197022254
12 gauge,New Mexico,2018,1,34.403,-103.196,0,0,35,NM,2092741,16,6.25,7.64547547928769
38 Spl,New Mexico,2018,2,35.144999999999996,-104.755,0,0,35,NM,2092741,16,12.5,7.64547547928769
380 Auto,New Mexico,2018,1,32.3202,-106.732,0,0,35,NM,2092741,16,6.25,7.64547547928769
9mm,New Mexico,2018,4,34.778025,-106.38400000000001,2,1,35,NM,2092741,16,25.0,7.64547547928769
Handgun,New Mexico,2018,5,34.38292,-105.90820000000001,1,1,35,NM,2092741,16,31.25,7.64547547928769
Other,New Mexico,2018,1,34.403,-103.196,0,0,35,NM,2092741,16,6.25,7.64547547928769
Shotgun,New Mexico,2018,2,34.2371,-105.57900000000001,0,0,35,NM,2092741,16,12.5,7.64547547928769
12 gauge,New York,2014,4,42.637074999999996,-75.822125,4,3,36,NY,19651049,201,1.9900497512437811,10.228461595103651
20 gauge,New York,2014,1,43.1185,-78.5916,0,1,36,NY,19651049,201,0.4975124378109453,10.228461595103651
22 LR,New York,2014,16,42.468513333333334,-75.45691333333333,1,4,36,NY,19651049,201,7.960199004975125,10.228461595103651
25 Auto,New York,2014,10,42.846790000000006,-77.45055999999998,1,1,36,NY,19651049,201,4.975124378109452,10.228461595103651
30-06 Spr,New York,2014,1,42.9817,-78.6327,0,0,36,NY,19651049,201,0.4975124378109453,10.228461595103651
30-30 Win,New York,2014,1,42.3605,-76.4717,1,0,36,NY,19651049,201,0.4975124378109453,10.228461595103651
32 Auto,New York,2014,4,41.8043,-75.694825,2,4,36,NY,19651049,201,1.9900497512437811,10.228461595103651
357 Mag,New York,2014,7,42.58,-75.52560000000001,0,0,36,NY,19651049,201,3.482587064676617,10.228461595103651
38 Spl,New York,2014,11,42.013200000000005,-75.73199090909092,5,5,36,NY,19651049,201,5.472636815920398,10.228461595103651
380 Auto,New York,2014,7,41.95827142857143,-74.13065714285715,2,0,36,NY,19651049,201,3.482587064676617,10.228461595103651
40 SW,New York,2014,7,42.00054285714286,-75.96145714285714,0,4,36,NY,19651049,201,3.482587064676617,10.228461595103651
45 Auto,New York,2014,10,41.560424999999995,-75.0124125,0,3,36,NY,19651049,201,4.975124378109452,10.228461595103651
9mm,New York,2014,25,41.75419545454545,-75.63268636363637,8,6,36,NY,19651049,201,12.437810945273633,10.228461595103651
Handgun,New York,2014,55,42.21296875,-76.03665208333335,4,15,36,NY,19651049,201,27.36318407960199,10.228461595103651
Other,New York,2014,5,42.728060000000006,-75.89184,0,1,36,NY,19651049,201,2.487562189054726,10.228461595103651
Rifle,New York,2014,17,42.539835294117644,-75.58809411764706,0,2,36,NY,19651049,201,8.457711442786069,10.228461595103651
Shotgun,New York,2014,20,42.74922500000001,-76.87757500000001,3,5,36,NY,19651049,201,9.950248756218905,10.228461595103651
12 gauge,New York,2018,2,44.0678,-75.86080000000001,0,0,36,NY,19530351,212,0.9433962264150944,10.854899638004458
20 gauge,New York,2018,1,43.1077,-79.0379,0,0,36,NY,19530351,212,0.4716981132075472,10.854899638004458
22 LR,New York,2018,16,42.40755,-75.21314166666666,0,0,36,NY,19530351,212,7.547169811320755,10.854899638004458
25 Auto,New York,2018,2,40.6695,-73.6099,0,0,36,NY,19530351,212,0.9433962264150944,10.854899638004458
30-06 Spr,New York,2018,1,44.9432,-74.8931,0,0,36,NY,19530351,212,0.4716981132075472,10.854899638004458
30-30 Win,New York,2018,1,41.7146,-74.3921,3,0,36,NY,19530351,212,0.4716981132075472,10.854899638004458
308 Win,New York,2018,1,,,0,0,36,NY,19530351,212,0.4716981132075472,10.854899638004458
32 Auto,New York,2018,1,40.7474,-73.8553,0,0,36,NY,19530351,212,0.4716981132075472,10.854899638004458
357 Mag,New York,2018,3,41.3835,-76.51075,0,0,36,NY,19530351,212,1.4150943396226414,10.854899638004458
38 Spl,New York,2018,4,41.050075,-74.75380000000001,0,0,36,NY,19530351,212,1.8867924528301887,10.854899638004458
380 Auto,New York,2018,9,40.831357142857144,-74.05254285714285,0,0,36,NY,19530351,212,4.245283018867925,10.854899638004458
40 SW,New York,2018,10,42.19144444444444,-76.69833333333334,0,3,36,NY,19530351,212,4.716981132075472,10.854899638004458
44 Mag,New York,2018,2,40.6623,-73.96095,1,0,36,NY,19530351,212,0.9433962264150944,10.854899638004458
45 Auto,New York,2018,3,40.8798,-73.07575,0,1,36,NY,19530351,212,1.4150943396226414,10.854899638004458
9mm,New York,2018,26,41.727023809523814,-75.3906857142857,0,0,36,NY,19530351,212,12.264150943396226,10.854899638004458
Handgun,New York,2018,92,41.248515116279094,-74.41434069767442,4,8,36,NY,19530351,212,43.39622641509434,10.854899638004458
Other,New York,2018,3,41.155633333333334,-74.17323333333333,0,0,36,NY,19530351,212,1.4150943396226414,10.854899638004458
Rifle,New York,2018,23,41.95356842105264,-75.11664736842104,0,1,36,NY,19530351,212,10.849056603773585,10.854899638004458
Shotgun,New York,2018,12,42.424033333333334,-76.65562222222222,1,2,36,NY,19530351,212,5.660377358490566,10.854899638004458
12 gauge,North Carolina,2014,8,35.64265,-80.5973125,0,1,37,NC,9932887,73,10.95890410958904,7.349323514905586
20 gauge,North Carolina,2014,4,35.663825,-81.601625,0,0,37,NC,9932887,73,5.47945205479452,7.349323514905586
22 LR,North Carolina,2014,21,35.64646666666667,-81.59585238095235,0,0,37,NC,9932887,73,28.767123287671232,7.349323514905586
25 Auto,North Carolina,2014,1,35.2235,-80.9442,0,0,37,NC,9932887,73,1.36986301369863,7.349323514905586
32 Auto,North Carolina,2014,1,35.8974,-81.2078,1,0,37,NC,9932887,73,1.36986301369863,7.349323514905586
38 Spl,North Carolina,2014,1,34.2302,-77.9383,0,0,37,NC,9932887,73,1.36986301369863,7.349323514905586
380 Auto,North Carolina,2014,4,35.756024999999994,-79.619475,0,0,37,NC,9932887,73,5.47945205479452,7.349323514905586
40 SW,North Carolina,2014,1,35.2235,-80.9442,0,0,37,NC,9932887,73,1.36986301369863,7.349323514905586
45 Auto,North Carolina,2014,3,35.50926666666667,-80.93606666666666,0,1,37,NC,9932887,73,4.109589041095891,7.349323514905586
9mm,North Carolina,2014,3,35.4829,-80.52720000000001,1,1,37,NC,9932887,73,4.109589041095891,7.349323514905586
Handgun,North Carolina,2014,13,35.03200769230769,-78.85233846153847,1,9,37,NC,9932887,73,17.80821917808219,7.349323514905586
Other,North Carolina,2014,1,35.1813,-79.4286,0,0,37,NC,9932887,73,1.36986301369863,7.349323514905586
Rifle,North Carolina,2014,6,35.7646,-78.6593,0,1,37,NC,9932887,73,8.219178082191782,7.349323514905586
Shotgun,North Carolina,2014,6,35.47726,-80.02178,1,1,37,NC,9932887,73,8.219178082191782,7.349323514905586
12 gauge,North Carolina,2015,6,35.437333333333335,-80.19668333333334,3,2,37,NC,10031646,400,1.5,39.873815324025585
20 gauge,North Carolina,2015,4,35.50635,-81.94980000000001,1,0,37,NC,10031646,400,1.0,39.873815324025585
22 LR,North Carolina,2015,16,35.452262499999996,-79.7826,2,1,37,NC,10031646,400,4.0,39.873815324025585
25 Auto,North Carolina,2015,4,35.3869,-80.40644999999999,0,0,37,NC,10031646,400,1.0,39.873815324025585
32 Auto,North Carolina,2015,5,35.300940000000004,-79.14862,0,1,37,NC,10031646,400,1.25,39.873815324025585
357 Mag,North Carolina,2015,2,35.30935,-81.8194,1,0,37,NC,10031646,400,0.5,39.873815324025585
38 Spl,North Carolina,2015,7,35.626999999999995,-79.78509999999999,5,1,37,NC,10031646,400,1.75,39.873815324025585
380 Auto,North Carolina,2015,20,35.50089999999999,-79.65723,1,1,37,NC,10031646,400,5.0,39.873815324025585
40 SW,North Carolina,2015,12,35.424854545454544,-80.29676363636365,0,1,37,NC,10031646,400,3.0,39.873815324025585
410 gauge,North Carolina,2015,4,35.7232,-77.86789999999999,0,0,37,NC,10031646,400,1.0,39.873815324025585
44 Mag,North Carolina,2015,1,35.8703,-78.8008,0,0,37,NC,10031646,400,0.25,39.873815324025585
45 Auto,North Carolina,2015,13,35.37803846153846,-79.49289999999999,0,1,37,NC,10031646,400,3.25,39.873815324025585
9mm,North Carolina,2015,35,35.35169142857143,-79.04842571428573,6,3,37,NC,10031646,400,8.75,39.873815324025585
Handgun,North Carolina,2015,169,35.4367781065089,-80.22844260355035,40,31,37,NC,10031646,400,42.25,39.873815324025585
Other,North Carolina,2015,7,35.730828571428574,-79.81745714285714,0,1,37,NC,10031646,400,1.75,39.873815324025585
Rifle,North Carolina,2015,62,35.322370491803284,-80.17029344262292,24,10,37,NC,10031646,400,15.5,39.873815324025585
Shotgun,North Carolina,2015,33,35.572687878787875,-80.14784242424241,10,13,37,NC,10031646,400,8.25,39.873815324025585
12 gauge,North Carolina,2016,2,35.785849999999996,-78.8361,0,1,37,NC,10154788,316,0.6329113924050633,31.118325660762196
16 gauge,North Carolina,2016,1,35.7688,-80.2308,0,1,37,NC,10154788,316,0.31645569620253167,31.118325660762196
20 gauge,North Carolina,2016,3,35.2234,-79.70843333333333,0,2,37,NC,10154788,316,0.9493670886075949,31.118325660762196
22 LR,North Carolina,2016,9,35.38291111111111,-79.62639999999999,0,4,37,NC,10154788,316,2.848101265822785,31.118325660762196
25 Auto,North Carolina,2016,3,35.86346666666666,-77.34846666666668,0,0,37,NC,10154788,316,0.9493670886075949,31.118325660762196
308 Win,North Carolina,2016,1,34.9554,-80.2681,1,0,37,NC,10154788,316,0.31645569620253167,31.118325660762196
32 Auto,North Carolina,2016,2,35.6218,-79.7216,2,0,37,NC,10154788,316,0.6329113924050633,31.118325660762196
357 Mag,North Carolina,2016,3,35.2535,-81.3297,1,1,37,NC,10154788,316,0.9493670886075949,31.118325660762196
38 Spl,North Carolina,2016,10,35.5890625,-78.3558125,1,2,37,NC,10154788,316,3.1645569620253164,31.118325660762196
380 Auto,North Carolina,2016,9,35.37065,-78.6779,5,3,37,NC,10154788,316,2.848101265822785,31.118325660762196
40 SW,North Carolina,2016,15,35.51945,-79.40145,2,3,37,NC,10154788,316,4.746835443037975,31.118325660762196
44 Mag,North Carolina,2016,1,35.2186,-81.1589,0,0,37,NC,10154788,316,0.31645569620253167,31.118325660762196
45 Auto,North Carolina,2016,12,35.43459166666667,-79.39085833333333,2,5,37,NC,10154788,316,3.7974683544303796,31.118325660762196
9mm,North Carolina,2016,27,35.571099999999994,-79.2288052631579,2,5,37,NC,10154788,316,8.544303797468354,31.118325660762196
Handgun,North Carolina,2016,153,35.51343484848483,-79.93036893939394,25,68,37,NC,10154788,316,48.41772151898734,31.118325660762196
Other,North Carolina,2016,24,35.560279166666675,-78.63269166666664,0,1,37,NC,10154788,316,7.594936708860759,31.118325660762196
Rifle,North Carolina,2016,22,35.492200000000004,-80.26515714285713,5,6,37,NC,10154788,316,6.962025316455696,31.118325660762196
Shotgun,North Carolina,2016,19,35.327349999999996,-79.39613125000001,6,5,37,NC,10154788,316,6.012658227848101,31.118325660762196
