,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
281,17522,136350,2014-05-18,Washington,Auburn,0,1,47.2948,-122.227,0.06655555555555555,0.19911111111111116,0.7344444444444445,-0.33540000000000003,True
282,17622,138991,2014-05-18,Washington,Marysville,0,1,48.0631,-122.154,0.1495,0.08325,0.76725,0.157875,True
283,17698,141036,2014-05-19,Washington,Seattle,0,0,47.6062,-122.332,0.062482352941176475,0.19061176470588234,0.7469058823529408,-0.3005752941176471,True
285,17808,141062,2014-05-19,Washington,Seattle,0,0,47.5132,-122.262,0.1274,0.4254,0.4472,-0.46638,True
286,17833,137353,2014-05-20,Washington,Seattle,0,0,47.5796,-122.309,0.1358,0.1198,0.7444000000000001,0.03942,True
287,17851,137363,2014-05-20,Washington,University Place,1,0,47.2065,-122.505,0.063,0.24100000000000002,0.695,-0.6542,True
288,17858,137358,2014-05-20,Washington,Puyallup (Summit),0,1,47.1521,-122.317,0.08399999999999999,0.2162,0.6998000000000001,-0.21377,True
289,18025,142898,2014-05-21,Washington,Spokane,0,0,47.7024,-117.38,0.0,0.534,0.466,-0.6940000000000001,True
290,18062,146595,2014-05-21,Washington,Hazel Dell,1,0,45.6896,-122.652,0.060166666666666674,0.2535,0.6861666666666667,-0.36308333333333337,True
291,18176,143564,2014-05-22,Washington,Seattle,0,0,47.5919,-122.303,0.02516176470588236,0.0381764705882353,0.9366617647058822,-0.025985294117647058,True
292,18180,143565,2014-05-22,Washington,Seattle,0,0,47.6664,-122.313,0.07351724137931034,0.23417241379310344,0.6923448275862067,-0.31824137931034474,True
294,18214,298300,2014-05-22,Washington,Kent,0,0,47.3879,-122.202,0.22975,0.15549999999999994,0.615,0.1729,True
295,18279,138814,2014-05-23,Washington,Bellingham,0,0,48.7483,-122.49,0.04976923076923077,0.22338461538461535,0.726923076923077,-0.4378615384615384,True
297,18613,184414,2014-05-25,Washington,Seattle,0,0,47.4435,-122.296,0.044142857142857136,0.2025714285714286,0.7532857142857143,-0.2585285714285714,True
299,18789,379336,2014-05-26,Washington,Seattle (White Center),1,0,47.5079,-122.328,0.041625,0.2085,0.7498750000000001,-0.25491250000000004,True
300,18831,139369,2014-05-26,Washington,King County,1,0,47.5198,-122.334,0.066125,0.214125,0.71975,-0.24366250000000006,True
301,18897,139898,2014-05-27,Washington,Bellingham,0,0,48.7551,-122.471,0.06621428571428571,0.2445,0.6893571428571429,-0.3928857142857144,True
302,18940,139890,2014-05-27,Washington,Tacoma,0,0,47.2282,-122.493,0.255,0.2265,0.5185,-0.1213,True
303,19551,142229,2014-05-31,Washington,Vancouver,0,0,45.6635,-122.565,0.03233333333333333,0.031,0.937,0.0086,True
304,19628,153544,2014-06-01,Washington,Seattle,2,0,47.598,-122.295,0.030910256410256413,0.05651282051282053,0.9125641025641024,-0.06435128205128206,True
305,19701,142220,2014-06-01,Washington,Hoquiam,0,0,46.9938,-123.893,0.0,0.061,0.9390000000000001,-0.1779,True
306,19713,145862,2014-06-01,Washington,Spokane,0,0,47.7294,-117.411,0.0985,0.319,0.5820000000000001,-0.3978,True
307,19822,142223,2014-06-02,Washington,Tacoma,0,1,47.2458,-122.449,0.08925,0.198,0.71275,-0.29255,True
309,20046,147962,2014-06-04,Washington,Hoquiam,0,0,46.9938,-123.893,0.0,0.061,0.9390000000000001,-0.1779,True
312,20242,143350,2014-06-05,Washington,Seattle,1,2,47.6499,-122.361,0.08736363636363638,0.2540909090909091,0.6585757575757577,-0.32685151515151506,True
314,20248,145065,2014-06-05,Washington,Lakewood,0,0,47.1886,-122.564,0.0,0.444,0.556,-0.34,True
315,20370,143352,2014-06-05,Washington,Bellingham,0,0,48.7477,-122.449,0.11,0.201,0.6890000000000001,-0.27767499999999995,True
316,20600,143659,2014-06-07,Washington,Seattle,1,0,47.6,-122.317,0.027410000000000004,0.11381000000000005,0.8587699999999999,-0.24769699999999997,True
317,20746,184815,2014-06-08,Washington,Pasco,0,0,46.2589,-119.116,0.21966666666666668,0.084,0.6963333333333334,0.3739666666666667,True
318,20861,148446,2014-06-09,Washington,Kennewick,2,0,46.2109,-119.174,0.16540000000000002,0.065,0.7696,0.17836000000000002,True
319,20907,184832,2014-06-09,Washington,Seattle,0,0,47.4435,-122.296,0.040857142857142856,0.11028571428571428,0.8488571428571428,-0.1342,True
320,20923,144549,2014-06-09,Washington,Vancouver,2,1,45.6599,-122.538,0.0,0.165,0.835,-0.3548,True
321,20935,144152,2014-06-09,Washington,Vancouver,2,1,45.6396,-122.68,0.14775,0.14625,0.70575,-0.00032500000000000584,True
322,21015,145067,2014-06-10,Washington,Bellingham,1,0,48.7755,-122.451,0.14,0.4075,0.4525,-0.34835,True
323,21264,145489,2014-06-12,Washington,Renton,0,3,47.4817,-122.245,0.1185,0.077,0.8045,0.1909,True
324,21335,148943,2014-06-12,Washington,Spokane,0,1,47.6668,-117.207,0.16385714285714287,0.18557142857142853,0.6507142857142858,0.08294285714285714,True
325,21598,152383,2014-06-14,Washington,Seattle,0,0,47.6138,-122.332,0.04094,0.15447000000000005,0.8045899999999997,-0.3068619999999999,True
326,21633,147252,2014-06-15,Washington,Bellingham,0,0,48.7155,-122.479,0.04533333333333334,0.2776666666666667,0.6773333333333333,-0.3513,True
327,21780,164791,2014-06-16,Washington,Spanaway,0,0,47.0993,-122.435,0.17275,0.18525000000000005,0.64225,-0.06782499999999997,True
328,21821,147254,2014-06-16,Washington,Seattle,1,0,47.654,-122.322,0.062875,0.21425,0.723,-0.3052749999999999,True
329,21892,163881,2014-06-16,Washington,Spanaway,0,0,47.0993,-122.435,0.17275,0.18525000000000005,0.64225,-0.06782499999999997,True
331,22584,154426,2014-06-21,Washington,Seattle,0,0,47.6138,-122.332,0.04094,0.18121000000000007,0.77786,-0.3662529999999997,True
332,22597,151176,2014-06-21,Washington,Bellingham,0,0,48.77,-122.511,0.1835,0.0715,0.745,0.3823,True
333,22631,149877,2014-06-21,Washington,Renton,1,0,47.4853,-122.211,0.0,0.073,0.927,-0.17,True
334,22728,149873,2014-06-22,Washington,Seattle,1,0,47.5571,-122.333,0.12725,0.1465,0.7264999999999999,-0.08045,True
335,22841,185870,2014-06-23,Washington,Pasco,0,0,46.2589,-119.116,0.1195,0.175,0.7055,-0.017850000000000005,True
336,23081,361147,2014-06-24,Washington,Pasco,0,1,46.2279,-119.072,0.0,0.31,0.69,-0.4005,True
338,23208,152675,2014-06-25,Washington,Puyallup,0,0,47.1952,-122.316,0.07466666666666667,0.19766666666666666,0.7276666666666666,-0.2052,True
339,23419,186028,2014-06-27,Washington,Seattle,0,0,47.4435,-122.296,0.06928571428571427,0.12714285714285714,0.8034285714285714,-0.1734,True
341,23492,181563,2014-06-27,Washington,Kennewick,1,0,46.2196,-119.181,0.2006666666666667,0.09766666666666668,0.7016666666666667,0.21763333333333326,True
342,23521,196734,2014-06-27,Washington,Kent,0,0,47.3618,-122.272,0.14375,0.22950000000000004,0.6267499999999999,-0.210175,True
343,23566,152677,2014-06-27,Washington,Bellingham,0,0,48.7606,-122.506,0.12,0.13549999999999998,0.7444999999999999,0.0345,True
345,23648,152673,2014-06-28,Washington,Olympia,0,1,47.0128,-122.877,0.0,0.341,0.659,-0.8316,True
348,23904,158467,2014-06-30,Washington,Vancouver,0,1,45.597,-122.506,0.2853333333333333,0.19533333333333333,0.5193333333333333,-0.009299999999999994,True
349,23917,162985,2014-06-30,Washington,Seattle,0,0,47.558,-122.304,0.0472,0.3074,0.6454000000000001,-0.2903000000000001,True
350,23938,158434,2014-06-30,Washington,Seattle,0,1,47.6093,-122.339,0.044830000000000016,0.19243,0.7627500000000006,-0.3726449999999997,True
351,23967,153308,2014-06-30,Washington,Vancouver,0,1,45.6466,-122.506,0.22399999999999998,0.376,0.4,-0.4404,True
352,23969,153302,2014-06-30,Washington,Seattle,1,0,47.6062,-122.332,0.04607000000000002,0.18950000000000009,0.7644400000000006,-0.37261899999999976,True
354,23988,152680,2014-06-30,Washington,Vancouver,0,0,45.6392,-122.6,0.1266,0.19899999999999998,0.6742,-0.2672,True
355,24081,153617,2014-07-01,Washington,Seattle,1,0,47.5454,-122.306,0.059000000000000004,0.3205,0.6205,-0.27787500000000004,True
356,24290,171175,2014-07-02,Washington,Everett,0,0,47.8797,-122.207,0.47,0.289,0.24100000000000002,0.3612,True
357,24436,338569,2014-07-03,Washington,Tacoma,1,0,47.2633,-122.516,0.038,0.15999999999999998,0.8019999999999999,-0.31538,True
358,24475,156425,2014-07-04,Washington,Vancouver,0,1,45.6396,-122.68,0.0,0.258,0.742,-0.7399,True
359,24905,155643,2014-07-06,Washington,Seattle,0,2,47.5192,-122.354,0.0,0.406,0.594,-0.4950250000000001,True
360,24965,155640,2014-07-06,Washington,Seattle,0,0,47.5448,-122.274,0.03371428571428571,0.238,0.7282857142857143,-0.31058571428571424,True
361,25091,162222,2014-07-07,Washington,King County,0,0,47.5261,-122.277,0.0,0.223,0.777,-0.3977,True
362,25273,156906,2014-07-08,Washington,Seattle,1,0,47.6787,-122.257,0.0,0.223,0.7769999999999999,-0.66915,True
363,25283,163419,2014-07-08,Washington,Spokane,2,0,47.6514,-117.424,0.15883333333333335,0.18483333333333327,0.6563333333333333,-0.01916666666666667,True
364,25417,156904,2014-07-09,Washington,Seattle,0,1,47.703,-122.308,0.084,0.1366666666666667,0.7793333333333333,-0.04923333333333335,True
366,25527,159024,2014-07-10,Washington,Puyallup,0,0,47.1635,-122.315,0.0565,0.15775,0.78575,-0.14167500000000002,True
367,25764,157668,2014-07-11,Washington,Yakima,1,0,46.6065,-120.469,0.0,0.384,0.6160000000000001,-0.34,True
368,25765,164908,2014-07-11,Washington,Seattle,0,0,47.5443,-122.296,0.03371428571428571,0.21757142857142855,0.7487142857142857,-0.27545714285714284,True
370,25930,157666,2014-07-12,Washington,Seattle,0,1,47.6259,-122.339,0.04179452054794522,0.19765753424657534,0.7605479452054792,-0.3474082191780823,True
371,25961,159361,2014-07-12,Washington,Belltown,0,0,47.6136,-122.347,0.04067532467532467,0.1987922077922078,0.7605454545454543,-0.3622103896103897,True
372,26099,158306,2014-07-13,Washington,Skyway,0,5,47.4904,-122.239,0.0,0.0,1.0,0.0,True
373,26186,166159,2014-07-14,Washington,Seattle,0,1,47.5229,-122.355,0.0,0.406,0.594,-0.4950250000000001,True
374,26189,172542,2014-07-14,Washington,Spanaway,0,0,47.0743,-122.395,0.0,0.231,0.769,-0.527,True
375,26204,159364,2014-07-14,Washington,Bellingham,0,0,48.7712,-122.445,0.0,0.16699999999999998,0.833,-0.34,True
376,26267,166267,2014-07-14,Washington,Federal Way,0,0,47.3266,-122.377,0.13328571428571429,0.10342857142857144,0.7632857142857142,0.14251428571428568,True
377,26305,159016,2014-07-14,Washington,Spokane,0,0,47.6519,-117.423,0.15883333333333335,0.18483333333333327,0.6563333333333333,-0.01916666666666667,True
379,26382,166979,2014-07-15,Washington,Kent,0,0,47.3802,-122.168,0.0,0.175,0.825,-0.4417,True
380,26400,159021,2014-07-15,Washington,Tacoma,0,1,47.2529,-122.444,0.125,0.2427,0.6323000000000001,-0.26725999999999994,True
381,26440,167014,2014-07-15,Washington,Seattle,0,0,47.6258,-122.293,0.08579999999999999,0.11540000000000003,0.7988,-0.029980000000000007,True
382,26465,165672,2014-07-15,Washington,Seattle,0,0,47.7338,-122.294,0.04,0.2944,0.6656000000000001,-0.32342,True
383,26499,167024,2014-07-15,Washington,Kent,0,2,47.3674,-122.199,0.086,0.1815,0.733,-0.21475,True
385,26519,189095,2014-07-15,Washington,Seattle,0,0,47.4435,-122.296,0.13083333333333333,0.22233333333333336,0.6466666666666666,-0.23765,True
387,26622,159810,2014-07-16,Washington,Everett,0,0,47.9885,-122.21,0.14750000000000002,0.10425,0.7482500000000001,0.169975,True
388,26649,187945,2014-07-16,Washington,Tacoma,0,0,47.1825,-122.463,0.11866666666666666,0.2518333333333333,0.6298333333333334,-0.2660333333333333,True
391,26860,172563,2014-07-18,Washington,Puyallup,0,0,47.1952,-122.316,0.0785,0.1275,0.794,0.0749,True
393,26979,203257,2014-07-18,Washington,Seattle,2,0,47.6757,-122.302,0.059400000000000015,0.2378,0.7029,-0.35073000000000004,True
394,27146,160606,2014-07-19,Washington,Seattle,0,1,47.6138,-122.332,0.045109375000000014,0.18700000000000006,0.7679062500000001,-0.3308796875000001,True
395,27158,161053,2014-07-19,Washington,Vancouver,0,1,45.6487,-122.61,0.06475,0.2675,0.6675,-0.3396750000000001,True
396,27252,161048,2014-07-20,Washington,Kent,1,0,47.3976,-122.225,0.0,0.232,0.768,-0.56955,True
398,27435,172550,2014-07-21,Washington,Tacoma,0,0,47.2535,-122.437,0.032199999999999986,0.2192,0.7485999999999999,-0.40318,True
399,27541,172546,2014-07-22,Washington,Spanaway,0,0,47.1105,-122.435,0.027000000000000003,0.1832,0.7898000000000001,-0.2278,True
400,27680,162349,2014-07-22,Washington,Seattle,0,0,47.5512,-122.275,0.07880000000000001,0.1972,0.7240000000000001,-0.25196,True
401,27840,170477,2014-07-23,Washington,Seattle,0,0,47.5749,-122.32,0.12,0.17800000000000002,0.7020000000000001,-0.09474285714285714,True
403,28026,171165,2014-07-24,Washington,Seattle,0,2,47.5993,-122.302,0.06419512195121951,0.2202439024390244,0.7155365853658536,-0.3605390243902439,True
404,28094,172091,2014-07-25,Washington,Seattle,0,0,47.562,-122.379,0.0,0.446,0.5539999999999999,-0.8578,True
406,28299,165424,2014-07-26,Washington,Spokane,0,0,47.6473,-117.415,0.125,0.1782,0.6968,-0.03404,True
407,28421,175212,2014-07-27,Washington,Vancouver,0,0,45.6219,-122.548,0.16033333333333333,0.12916666666666665,0.7105000000000001,0.10748333333333332,True
408,28608,166843,2014-07-28,Washington,Seattle,0,0,47.6085,-122.32,0.05689393939393941,0.2074090909090909,0.735681818181818,-0.3380848484848485,True
410,28736,176365,2014-07-29,Washington,Vancouver,1,0,45.6899,-122.672,0.0348,0.1886,0.7766,-0.24926000000000004,True
412,28763,176186,2014-07-29,Washington,Seatac,0,1,47.4455,-122.281,0.20166666666666666,0.26166666666666666,0.537,-0.18990000000000004,True
413,28820,166313,2014-07-29,Washington,Seattle,0,0,47.5567,-122.291,0.1008,0.2082,0.6908,-0.22306,True
414,28838,166317,2014-07-29,Washington,Seattle,0,0,47.5554,-122.294,0.1008,0.2082,0.6908,-0.22306,True
417,28966,166856,2014-07-30,Washington,Lakewood,2,0,47.17100000000001,-122.512,0.09566666666666666,0.15933333333333333,0.745,-0.02646666666666668,True
418,29014,166308,2014-07-30,Washington,Seattle,1,0,47.6462,-122.334,0.08331578947368423,0.14742105263157895,0.7692105263157893,-0.15588947368421052,True
419,29407,358649,2014-08-01,Washington,Tacoma,0,0,47.2535,-122.437,0.10433333333333332,0.302,0.5936666666666667,-0.4591333333333334,True
420,29453,167411,2014-08-01,Washington,Seattle,0,1,47.6138,-122.332,0.050257575757575765,0.18389393939393944,0.7658181818181817,-0.3048984848484848,True
421,29535,168152,2014-08-02,Washington,Everett,0,1,47.9794,-122.216,0.10099999999999999,0.0,0.899,0.4215,True
422,29690,200753,2014-08-03,Washington,Bellingham,1,0,48.7284,-122.503,0.0,0.0,1.0,0.0,True
423,29802,171884,2014-08-03,Washington,Kennewick,1,0,46.1993,-119.197,0.0,0.0,1.0,0.0,True
424,29982,169241,2014-08-04,Washington,Seattle,0,1,47.5448,-122.274,0.07880000000000001,0.2282,0.693,-0.14618000000000006,True
425,30073,171758,2014-08-05,Washington,Puyallup,0,0,47.1627,-122.357,0.0,0.231,0.769,-0.34,True
426,30108,169966,2014-08-05,Washington,Seattle,0,2,47.5183,-122.285,0.03,0.253,0.7168,-0.33934000000000003,True
427,30174,171761,2014-08-06,Washington,Washougal,0,0,45.5826,-122.353,0.0,0.2805,0.7195,-0.6884,True
428,30205,176820,2014-08-06,Washington,Seattle,0,0,47.6138,-122.332,0.05241428571428572,0.18185714285714288,0.7657000000000002,-0.2996085714285715,True
429,30427,171326,2014-08-07,Washington,Seattle,0,2,47.5751,-122.31,0.0478,0.1656,0.7864,-0.31872,True
430,30448,171886,2014-08-08,Washington,Richland,0,0,46.3098,-119.286,0.0,0.331,0.669,-0.872,True
431,30603,171882,2014-08-08,Washington,Pasco,0,1,46.2147,-119.044,0.0,0.091,0.909,-0.34,True
432,30689,207991,2014-08-09,Washington,Tacoma,0,0,47.2554,-122.466,0.1326,0.2232,0.6442,-0.17157999999999998,True
434,30884,172196,2014-08-10,Washington,Spokane,1,0,47.6859,-117.412,0.22,0.068,0.711,0.6461,True
436,30894,172388,2014-08-10,Washington,King County,1,0,47.4438,-122.128,0.0,0.11199999999999999,0.888,-0.34,True
437,31025,173072,2014-08-11,Washington,Seattle,0,1,47.5269,-122.266,0.0142,0.2694,0.7162,-0.37632,True
439,31034,172418,2014-08-11,Washington,Tacoma,0,2,47.1518,-122.427,0.0412,0.4028000000000001,0.556,-0.57134,True
440,31058,192002,2014-08-11,Washington,Seattle,0,0,47.4435,-122.296,0.20166666666666666,0.26166666666666666,0.537,-0.18990000000000004,True
441,31161,173128,2014-08-12,Washington,Spokane,0,0,47.7065,-117.406,0.0,0.275,0.725,-0.765,True
442,31305,175248,2014-08-13,Washington,Seattle,0,0,47.6282,-122.345,0.052909090909090906,0.19496590909090916,0.7520909090909089,-0.3280977272727274,True
444,31415,175220,2014-08-13,Washington,Tacoma,0,0,47.1253,-122.435,0.0,0.0,1.0,0.0,True
447,31768,178705,2014-08-15,Washington,Tacoma,0,0,47.2535,-122.437,0.1466,0.23080000000000006,0.6226,-0.18926,True
448,31769,175209,2014-08-15,Washington,Vancouver,0,0,45.6521,-122.493,0.1635,0.1735,0.6629999999999999,-0.030250000000000006,True
449,31820,175927,2014-08-16,Washington,Tacoma,0,1,47.1216,-122.435,0.0,0.0,1.0,0.0,True
450,31973,379277,2014-08-17,Washington,Seattle,0,0,47.5537,-122.363,0.0,0.049666666666666665,0.9503333333333334,-0.09106666666666667,True
451,32263,179051,2014-08-18,Washington,Seattle,0,0,47.6918,-122.404,0.0,0.0,1.0,0.0,True
452,32329,379276,2014-08-18,Washington,Seattle,0,0,47.5501,-122.362,0.0,0.0745,0.9255,-0.1366,True
454,32554,177954,2014-08-20,Washington,Kent,2,0,47.4119,-122.179,0.101,0.37833333333333335,0.5206666666666666,-0.5685333333333333,True
455,32637,337924,2014-08-20,Washington,Tacoma,0,0,47.2535,-122.437,0.038846153846153836,0.21061538461538465,0.7505384615384615,-0.3638076923076923,True
456,32660,177972,2014-08-20,Washington,Pasco,0,0,46.2241,-119.101,0.0,0.3315,0.6685,-0.80655,True
457,32666,179323,2014-08-20,Washington,Tacoma,1,0,47.1773,-122.463,0.08475,0.2651666666666666,0.6501666666666667,-0.2650666666666667,True
458,32725,179620,2014-08-21,Washington,Longview,0,1,46.1277,-122.958,0.061,0.0,0.939,0.16635,True
460,32931,180402,2014-08-22,Washington,Marietta,0,0,48.7483,-122.49,0.0,0.22,0.78,-0.5848,True
461,32933,179611,2014-08-22,Washington,Tacoma,0,1,47.17,-122.46,0.063,0.26125,0.67575,-0.3108416666666667,True
462,33049,181035,2014-08-22,Washington,Vancouver,0,0,45.6387,-122.661,0.0,0.2255,0.7745,-0.50525,True
463,33240,181345,2014-08-24,Washington,North Bend,1,0,47.4734,-121.739,0.21100000000000002,0.366,0.423,-0.29600000000000004,True
464,33248,181528,2014-08-24,Washington,Seattle,0,0,47.4968,-122.261,0.0375,0.24175,0.7204999999999999,-0.48465,True
465,33373,181032,2014-08-24,Washington,Seattle,0,1,47.7065,-122.346,0.09149999999999997,0.19316666666666668,0.7155,-0.3145833333333334,True
466,33619,184176,2014-08-26,Washington,Seattle,0,0,47.6001,-122.329,0.06277777777777778,0.19562500000000005,0.7415972222222221,-0.3175472222222222,True
467,33623,192176,2014-08-26,Washington,Seattle,0,0,47.4435,-122.296,0.161,0.341,0.499,-0.7579,True
468,33652,181530,2014-08-26,Washington,Tacoma,0,1,47.2438,-122.45,0.1225,0.218,0.6595,-0.24615,True
470,33882,186015,2014-08-28,Washington,Bellingham,0,0,48.7483,-122.49,0.0,0.22,0.78,-0.5848,True
472,34061,186179,2014-08-29,Washington,Tacoma,1,0,47.24,-122.436,0.048,0.2050769230769231,0.7469999999999999,-0.3382538461538462,True
473,34070,183151,2014-08-29,Washington,Tacoma,1,0,47.2409,-122.445,0.1225,0.218,0.6595,-0.24615,True
474,34080,183366,2014-08-29,Washington,Vancouver,0,0,45.6082,-122.572,0.2395,0.0495,0.7110000000000001,0.4838,True
475,34215,183374,2014-08-30,Washington,Seattle,1,0,47.629,-122.352,0.08773170731707318,0.1914146341463415,0.7208292682926829,-0.2486365853658537,True
476,34324,183154,2014-08-30,Washington,Tacoma,0,2,47.1747,-122.463,0.0756,0.2615,0.6628999999999999,-0.25122,True
477,34784,185089,2014-09-02,Washington,Federal Way,0,1,47.3434,-122.311,0.02,0.19966666666666666,0.7805,-0.2944,True
478,34847,192486,2014-09-02,Washington,Seattle,0,0,47.4435,-122.296,0.2765,0.0805,0.6425000000000001,0.4339,True
