,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
1539,44993,215461,2014-11-04,New York,Brooklyn,0,2,40.7209,-73.9599,0.06427272727272727,0.13790909090909093,0.797818181818182,-0.08840000000000002,True
1540,45044,216168,2014-11-05,New York,Brooklyn,0,1,40.5796,-73.9622,0.02306666666666667,0.2672,0.7097333333333334,-0.60424,True
1542,45074,217587,2014-11-05,New York,Brooklyn,0,1,40.5797,-73.9622,0.02306666666666667,0.2672,0.7097333333333334,-0.60424,True
1544,45210,217590,2014-11-06,New York,Brooklyn,1,0,40.6715,-73.9167,0.16699999999999998,0.08199999999999999,0.7509999999999999,0.3595,True
1546,45242,289330,2014-11-06,New York,Buffalo,0,0,42.9182,-78.8405,0.0,0.138,0.862,-0.34,True
1549,45324,220664,2014-11-07,New York,Bronx,1,0,40.8428,-73.8819,0.043,0.13211111111111112,0.825,-0.2852111111111111,True
1550,45376,217321,2014-11-07,New York,Manhattan,0,1,40.7219,-73.9809,0.07571428571428572,0.14385714285714285,0.7805714285714286,-0.1228714285714286,True
1551,45444,217950,2014-11-08,New York,Brooklyn,0,1,40.6692,-73.9478,0.08383333333333333,0.2746666666666667,0.6413333333333334,-0.4144666666666667,True
1552,45448,217948,2014-11-08,New York,Brooklyn,0,1,40.6693,-73.9136,0.16699999999999998,0.08199999999999999,0.7509999999999999,0.3595,True
1553,45449,217957,2014-11-08,New York,Brooklyn,0,1,40.6516,-73.9379,0.0,0.231,0.769,-0.34,True
1555,45489,217775,2014-11-08,New York,Albany,0,1,42.666,-73.7684,0.0945,0.0,0.9055,0.21075,True
1560,45603,217967,2014-11-09,New York,Queens,1,0,40.6058,-73.7576,0.0,0.28600000000000003,0.7140000000000001,-0.34,True
1562,45685,225912,2014-11-09,New York,Henrietta,0,1,43.0265,-77.63,0.007428571428571427,0.33285714285714285,0.6597142857142858,-0.5383857142857142,True
1563,45757,220877,2014-11-10,New York,Bronx,0,0,40.8271,-73.8499,0.0868,0.1926,0.7205999999999999,-0.28118000000000004,True
1564,45812,220263,2014-11-10,New York,Queens,0,1,40.7866,-73.8273,0.0,0.28600000000000003,0.7140000000000001,-0.34,True
1565,45815,220267,2014-11-10,New York,Bronx,2,0,40.8235,-73.9184,0.0,0.312,0.688,-0.7096,True
1566,45890,225918,2014-11-11,New York,Staten Island,0,1,40.5896,-74.1573,0.35200000000000004,0.0,0.648,0.5859,True
1568,45901,219540,2014-11-11,New York,New York (Manhattan),1,0,40.8387,-73.9416,0.11366666666666665,0.2045,0.6816666666666666,-0.13763333333333333,True
1569,45909,220671,2014-11-11,New York,Brooklyn,0,0,40.6622,-73.9447,0.163,0.255,0.5816666666666667,0.05330000000000002,True
1570,45912,576123,2014-11-11,New York,Yonkers,0,0,40.9401,-73.889,0.10983333333333334,0.16533333333333333,0.725,-0.18351666666666666,True
1571,46020,222200,2014-11-11,New York,Manhattan,0,0,40.757,-73.9793,0.07339999999999999,0.18169999999999994,0.7449,-0.30587,True
1572,46078,220669,2014-11-12,New York,Bronx,1,0,40.8447,-73.9228,0.1734,0.1884,0.6380000000000001,0.04328,True
1573,46082,281681,2014-11-12,New York,Brooklyn,0,0,40.6866,-73.9624,0.0,0.138,0.862,-0.34,True
1574,46085,220868,2014-11-12,New York,Rochester,0,0,43.169,-77.5643,0.0815,0.23,0.6886666666666668,-0.28195000000000003,True
1575,46103,223736,2014-11-12,New York,Utica,0,0,43.0897,-75.2373,0.0,0.179,0.821,-0.34,True
1578,46149,223038,2014-11-12,New York,Bronx,0,0,40.8566,-73.8676,0.0558,0.27080000000000004,0.6732,-0.5526199999999999,True
1580,46194,221101,2014-11-13,New York,Brooklyn,0,1,40.6608,-73.9398,0.135,0.13,0.735,0.09285,True
1581,46196,220857,2014-11-13,New York,Troy,0,0,42.7436,-73.6973,0.0,0.0,1.0,0.0,True
1583,46254,220860,2014-11-13,New York,Buffalo,0,2,42.9227,-78.8068,0.08,0.196,0.7240000000000001,-0.18094,True
1584,46258,221096,2014-11-13,New York,Brooklyn,0,0,40.6409,-73.9624,0.114,0.14166666666666666,0.7443333333333334,-0.07773333333333332,True
